subject,ACC_0_mean,ACC_0_std,ACC_0_min,ACC_0_max,ACC_1_mean,ACC_1_std,ACC_1_min,ACC_1_max,ACC_2_mean,ACC_2_std,ACC_2_min,ACC_2_max,ECG_0_mean,ECG_0_std,ECG_0_min,ECG_0_max,HRV_CVNN,HRV_MCVNN,HRV_Prc20NN,HRV_pNN20,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_HFn,HRV_LnHF,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CSI_Modified,HRV_PIP,HRV_PAS,HRV_SI,HRV_PI,HRV_C1a,HRV_SD1a,HRV_C2a,HRV_SDNNd,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,EMG_0_mean,EMG_0_std,EMG_0_min,EMG_0_max,EMG_Activation_N,EDA_0_std,EDA_0_max,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Autocorrelation,Temp_0_std,Temp_0_max,Resp_0_mean,Resp_0_std,Resp_0_min,Resp_0_max,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,label
S13,0.8658778883303915,0.0074633890618889,0.8522000312805176,0.8952000141143799,-0.0469701474592799,0.0042881671039417,-0.0618000030517578,-0.0253999829292297,-0.3266972426686968,0.023113016807921,-0.3637999892234802,-0.2504000067710876,0.0009799793788364,0.2231900154679795,-0.3413543701171875,1.47564697265625,0.14565811,0.09591682,500.0,42.10526316,697.0,8.44444444,234.375,0.04048419,0.1099749,0.01311575,0.36812208,0.67232163,-2.20750315,0.42765257,14038.95664017,2.33834678,956.12758486,0.40789474,0.10526316,49.52138056,48.64864865,0.38936717,27.27846889,0.36565598,62.43206662,1.28564205,1.3943248,1.62092037,1.53659025,-0.08301641,-0.06640182,-0.56048097,0.12014686,0.595161,0.85441533,5.9485211,0.91462672,0.67540547,1.07543495,1.49492696,1.62104424,1.987216,0.98651487,-0.0030305895124162,0.0080794567753198,-0.0515899658203125,0.02728271484375,0.0,0.0134904613184528,3.6285400390625,63.0,0.003009008275907,0.4433231936024017,0.03955757,34.411713,-0.0120686485653831,4.340208059346094,-10.1409912109375,8.77838134765625,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8660610834473655,0.0080204686384017,0.8494000434875488,0.8952000141143799,-0.05269353401519,0.006833003864105,-0.0680000185966491,-0.0253999829292297,-0.3260729569225084,0.0245980034383748,-0.3673999905586242,-0.2504000067710876,0.0013235342843191,0.2260958306790249,-0.3413543701171875,1.4705657958984375,0.15503325,0.14812285,495.0,59.45945946,799.0,12.33333333,179.6875,0.03863594,0.06790548,0.00301569,0.56896643,0.61981809,-2.68963853,0.40247008,16697.93435458,2.48465675,1142.13128982,0.25675676,0.0,49.46239389,62.5,0.27541195,24.2726126,0.53697909,61.90638594,1.50897039,3.07895387,2.02032925,2.31876469,-1.61213166,-0.87751202,-0.40307246,0.57518942,0.49941783,0.74820696,5.91878073,0.83940106,0.70912748,0.90914976,1.37531829,1.60027387,2.20820577,0.83911532,-0.0030195988246372,0.0080118080673066,-0.0513153076171875,0.0269622802734375,0.0,0.0151639147758932,3.630447387695313,56.0,0.0026809789240314,0.64515229452246,0.029894467,34.445404,0.2043635050455729,4.579622298232793,-10.1409912109375,8.77838134765625,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8613020452601569,0.0063159711833311,0.8466000556945801,0.8838000297546387,-0.0578963964695022,0.0033192903636856,-0.0680000185966491,-0.0419999957084655,-0.3407242711668923,0.0184212347987744,-0.3790000081062317,-0.2802000045776367,0.0010827026367187,0.2250390084585362,-0.3243255615234375,1.4663543701171875,0.14320899,0.13767,513.0,59.15492958,799.0,10.14285714,132.8125,0.04539134,0.04844519,0.00762025,0.93696277,0.47749581,-3.02732227,0.49207617,16845.53105259,2.0322057,848.55286916,0.25352113,0.0,50.0337626,65.71428571,0.28845272,27.58832982,0.6604627,52.80814328,1.11249722,2.68991729,1.71020363,1.82147852,-0.65820382,-0.20607105,-0.4586326,0.5365163,0.50476251,1.01160091,5.95256402,0.83325872,0.77276061,0.70394438,1.57964606,1.69492042,2.4634259,0.86616157,-0.0030322603498186,0.0080581943664012,-0.0502166748046875,0.0286102294921875,0.0,0.0103675139332464,3.63922119140625,70.0,0.0023424300141685,0.4424159409834006,0.02658331,34.445404,-0.0247351873488653,3.7643342074794,-9.2254638671875,7.27081298828125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8595113189220428,0.0067542168764215,0.8398000001907349,0.8838000297546387,-0.055593709894589,0.0041461098479856,-0.0677999854087829,-0.0386000275611877,-0.3456953713723591,0.0193963461075633,-0.3848000168800354,-0.2802000045776367,0.0010428880964006,0.2269744482954909,-0.3227691650390625,1.4665374755859375,0.14167958,0.10638093,513.2,50.0,790.0,10.28571429,78.125,0.03569499,0.05482353,0.002659,0.65108889,0.58837721,-2.90363573,0.45312105,15390.92352917,2.20691581,917.90142471,0.25,0.06666667,53.15596646,65.71428571,0.23939962,23.07596152,0.70293978,49.51559849,1.24063466,1.74027558,1.79540046,1.49166688,0.53608654,0.95431026,-0.67453189,0.28974721,0.4220227,0.82667857,5.94770278,0.80905457,0.65372475,1.08624316,1.632731,1.75573032,2.27904546,0.94262743,-0.0030449196951729,0.0081484581656328,-0.0543365478515625,0.0311737060546875,0.0,0.0118544586122429,3.64532470703125,63.0,0.0023616020094635,0.6429906987723655,0.02680762,34.42395,-0.1943622044154576,3.944949457531848,-9.2254638671875,7.27081298828125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8564181435278484,0.0088718234984779,0.8322000503540039,0.8813999891281128,-0.0535173331584249,0.0034680760219359,-0.0645999908447265,-0.0374000072479248,-0.3538803332291898,0.024339918646551,-0.4150000214576721,-0.2914000153541565,0.001141242980957,0.227684214680986,-0.3307342529296875,1.4665374755859375,0.14738441,0.14839369,492.0,51.38888889,790.0,14.4,54.6875,0.04256393,0.05319504,0.00491315,0.80014847,0.52839894,-2.93379011,0.46009517,16935.00275878,2.17346337,941.03587017,0.27777778,0.14285714,49.41801213,68.11594203,0.22717481,23.73680084,0.68271693,53.07593632,1.2981712,1.42387902,1.82211457,1.37619385,0.98531734,1.43729075,-0.81317318,0.24147305,0.46347332,0.90371195,5.90944045,0.85453321,0.87020001,1.01611147,1.8110181,1.66845469,2.54244502,0.68554722,-0.0030455431256975,0.0082555703690515,-0.0543365478515625,0.0311737060546875,0.0,0.0113692359219024,3.66973876953125,67.0,0.0022719061482731,0.5824784183087711,0.027071398,34.48062,0.1728220985049293,3.897944378693969,-9.12017822265625,7.85369873046875,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8517861049572627,0.0118251124209279,0.819599986076355,0.8813999891281128,-0.0538146809708504,0.003706269029481,-0.0658000111579895,-0.0329999923706054,-0.3657523713154452,0.0312740632851783,-0.4358000159263611,-0.2968000173568725,0.0010561131068638,0.2299208737585527,-0.3307342529296875,1.47015380859375,0.15285827,0.16295243,491.0,50.68493151,745.0,9.125,156.25,0.04068981,0.08388798,0.00896324,0.48504928,0.62818134,-2.47827291,0.52624951,19068.03802353,1.90023931,816.30133493,0.30136986,0.07142857,48.69168839,67.6056338,0.24333643,27.87977206,0.62953024,57.83524682,1.28370262,2.79548302,2.0685715,1.90825461,-0.03821097,0.70361949,-0.55734855,0.68396045,0.44370294,0.77464021,5.94324922,0.82391831,0.75811291,0.64802592,1.42092837,1.65304386,2.22874426,0.93271329,-0.003076050894601,0.0085594267170176,-0.053741455078125,0.038726806640625,0.0,0.0101296101742319,3.66973876953125,63.0,0.0024638696586933,-0.112934583420159,0.027170869,34.49286,0.1437595912388392,4.311053997593131,-8.81195068359375,8.06121826171875,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8450356577833493,0.0109565983953552,0.7996000051498413,0.8999999761581421,-0.0533683332275776,0.0037604228462987,-0.0802000164985656,-0.02319997549057,-0.3834050668293521,0.0282461917404924,-0.4653999805450439,-0.2990000247955322,0.0012162159511021,0.2297048438489145,-0.3304595947265625,1.47015380859375,0.12206233,0.1254203,511.2,40.27777778,739.0,12.0,125.0,0.04627586,0.03984478,0.0040362,1.16140332,0.4419496,-3.22276396,0.457799,11535.26751036,2.18436475,782.50411452,0.30555556,0.0,51.00861154,65.71428571,0.20883183,18.73766261,0.67084209,44.55433408,1.33009019,3.14320536,2.04281973,2.22395087,-1.11542667,-0.59485613,-0.44237375,0.73013524,0.59751031,1.25954266,5.97548056,0.76953673,0.86419181,0.48817246,1.59213465,1.52781199,2.07037838,0.68554722,-0.0031144681658063,0.0090826373698789,-0.062347412109375,0.038726806640625,0.0,0.0102306000075664,3.660964965820313,56.0,0.0026242815424905,0.1080669375756839,0.027244614,34.49286,0.0407912118094308,3.752906793305976,-8.81195068359375,8.06121826171875,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8445493816676594,0.0097492150890744,0.7996000051498413,0.8999999761581421,-0.0488158146426791,0.0073175630001429,-0.0802000164985656,0.014799952507019,-0.3846101714003653,0.0260089226519014,-0.4653999805450439,-0.231000006198883,0.0012506964547293,0.2266287633624601,-0.450714111328125,1.4900665283203125,0.10616359,0.09937717,519.2,32.87671233,733.0,9.125,109.375,0.02174227,0.07865236,0.0113505,0.27643508,0.70385491,-2.5427176,0.51170205,8933.77118249,1.95426224,582.74254649,0.32876712,0.0,45.68708802,67.14285714,0.23397501,18.46637599,0.70410466,37.1539888,1.11716137,3.36597303,1.97198394,1.88890445,-0.52962287,0.4817915,-0.52468216,0.89996744,0.435137,0.70309751,5.78558107,0.79043287,0.45042745,1.06978971,1.48633069,1.62607965,1.92664884,0.84792117,-0.0031091275896344,0.0092771376977346,-0.062347412109375,0.053375244140625,0.0,0.0123294169115998,3.6647796630859375,40.0,0.0032311860882909,0.3007047492795454,0.027580027,34.482147,0.1139676048642113,4.634296562452956,-18.4539794921875,15.02838134765625,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8525142614614396,0.009399995935251,0.8106000423431396,0.8974000215530396,-0.0496415721930208,0.0098186665352936,-0.0723999738693237,0.014799952507019,-0.3640390757904166,0.0256098515934209,-0.4513999819755554,-0.231000006198883,0.0010929336547851,0.2278799855102265,-0.450714111328125,1.4900665283203125,0.1196208,0.05345237,496.0,31.16883117,730.0,7.7,164.0625,0.03957359,0.04920518,0.00754513,0.80425663,0.51083042,-3.01175646,0.49612361,10501.35652545,2.01562669,661.79412522,0.35064935,0.0,49.5743618,64.86486486,0.21681715,18.96224319,0.64812376,42.8347029,1.31165958,2.92544217,2.10043032,2.06478422,-0.67366108,-0.13695364,-0.51218486,0.68938715,0.43896701,0.51644362,5.73913472,0.72958414,0.63445435,0.7511793,1.10539565,1.57870903,2.20097837,0.81386838,-0.0030767070225306,0.0091359964118398,-0.0516815185546875,0.053375244140625,0.0,0.0174585058822035,3.718185424804688,42.0,0.0031695442864992,0.7419278856041287,0.027081447,34.40558,0.0504303341820126,4.761434789610429,-18.4539794921875,15.02838134765625,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8568223279771351,0.0051623161745948,0.8378000259399414,0.8858000040054321,-0.0562010910752273,0.0074517447179626,-0.0762000083923339,-0.0321999788284301,-0.353436261563074,0.0146190789664295,-0.3971999883651733,-0.2817999720573425,0.0011322272164481,0.2291166439542206,-0.3106842041015625,1.4757843017578125,0.11111851,0.07639351,478.6,30.37974684,716.0,7.18181818,148.4375,0.04573407,0.06276676,0.00508583,0.72863521,0.55258916,-2.76832972,0.51558191,8815.31563679,1.93955601,572.34445105,0.36708861,0.13333333,49.31369275,63.51351351,0.25853015,19.33975114,0.59551681,40.46030692,1.18607759,1.46440436,1.67199207,1.1653988,0.46606571,1.21611796,-0.8459381,0.25249496,0.49168843,0.66443707,5.83391473,0.76764041,0.72620929,0.83319214,1.21294806,1.60175403,2.26137554,0.71815224,-0.0030535550798688,0.0090403708229307,-0.0535125732421875,0.03570556640625,0.0,0.0124209696111934,3.718185424804688,57.0,0.0030035365780196,0.3914602251924423,0.026773425,34.396393,0.0162103562127976,3.5111476287777235,-9.88616943359375,9.71527099609375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8577763380379904,0.008986899047266,0.8350000381469727,0.8946000337600708,-0.0625528525852021,0.0070915553587662,-0.0902000069618225,-0.0321999788284301,-0.3502227664164134,0.0260747906211273,-0.3974000215530395,-0.2481999993324279,0.0012598942347935,0.2347106982754094,-0.3408966064453125,1.4734039306640625,0.1159077,0.08883949,478.0,28.20512821,733.0,7.09090909,39.0625,0.03266171,0.04219782,0.00393861,0.7740141,0.53551801,-3.16538663,0.38895539,7332.64756983,2.57098895,796.64672455,0.38461538,0.05882353,54.75648377,60.0,0.21551886,14.01620303,0.39967546,46.46250962,1.20672854,1.984469,1.7501449,1.22702726,0.62219352,1.92954316,-0.76360585,0.31347138,0.59775848,0.93282003,5.83014869,0.84292315,1.02303323,1.16423379,1.44588683,1.5965583,1.9963706,0.8058208,-0.0030588814871651,0.0089231582194287,-0.0535125732421875,0.0376739501953125,0.0,0.0164977848261852,3.709030151367188,40.0,0.0033646231379186,0.7021895481014727,0.0268682,34.399475,-0.0524042038690476,5.575507198644915,-12.00103759765625,10.35919189453125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S13,0.8493076954909733,0.0150955713927748,0.7561999559402466,0.9393999576568604,-0.0350418857563109,0.0687293871712995,-0.1657999753952026,0.2108000516891479,-0.3631170808332307,0.0382968812640256,-0.4742000102996826,-0.2481999993324279,0.0011267918178013,0.2344972247913591,-0.3408966064453125,1.4992218017578125,0.13883988,0.10737083,478.0,35.8974359,803.0,9.75,164.0625,0.02500841,0.01245491,0.00066461,2.00791624,0.32666104,-4.38564049,0.33586237,10160.37269999,2.97741007,1168.6860355,0.33333333,0.11764706,45.90431146,61.33333333,0.31389595,18.47598014,0.70758259,42.201523,1.58234331,1.89861634,1.95579245,2.12056329,-0.42755832,-0.54064977,-0.41321531,0.25224785,0.57878078,0.86020127,5.81418571,0.7482523,1.05337658,0.99492171,1.38917847,1.51711438,1.75203844,0.72523872,-0.003092914036342,0.0107395346321976,-0.0802459716796875,0.13897705078125,0.0,0.0353672039864795,3.809356689453125,30.0,0.0030841818891505,0.3938344038670616,0.027187066,34.456116,-0.0176648821149553,5.4906525940781785,-12.00103759765625,12.90130615234375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,4
S14,0.7294402677927698,0.0889092375863662,0.5470000505447388,1.2736001014709473,-0.0105680143648669,0.0538196364107898,-0.370199978351593,0.3403999805450439,-0.5288424240308148,0.236628489631891,-0.9057999849319458,0.7056000232696533,0.0007822211129324,0.2929865287812507,-0.8958892822265625,1.4994964599609375,0.09318134,0.11139392,500.0,54.05405405,653.0,9.25,132.8125,0.01299921,0.02013214,0.00449583,0.64569421,0.53504252,-3.9054375,0.27249099,4139.76080073,3.66984605,1020.80889999,0.47297297,0.04761905,54.67464218,45.83333333,0.49147689,13.32656078,0.43547248,38.16890009,1.37278661,1.63811089,1.42747762,2.18292115,-0.74127871,-1.72343688,-0.03883248,0.32543646,0.54077884,1.14306405,5.98303597,0.9812623,1.03695068,1.29824243,1.88181886,1.71483904,2.16836872,0.75520379,-0.0027633677891322,0.011437007650605,-0.1727142333984375,0.2827606201171875,0.0,0.0300519297020613,2.999496459960937,6.0,0.0411513990227437,0.3722764667773726,0.06114552,33.11606,0.0419833955310639,7.769250949547061,-29.80804443359375,34.72747802734375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6757574438992001,0.0086244093066308,0.565000057220459,0.7258000373840332,-0.0005945811214901,0.0082735443379676,-0.0526000261306762,0.0937999486923217,-0.6550404050548871,0.0113986594555266,-0.7785999774932861,-0.5952000021934509,0.0014558040073939,0.2826575032324775,-0.716400146484375,1.4994964599609375,0.06696673,0.06976941,559.2,57.97101449,676.0,8.625,117.1875,0.04308184,0.02627331,0.02950432,1.63975692,0.2657642,-3.6392018,0.41088173,3332.6017253,2.43379039,494.65399561,0.55072464,0.10526316,54.66938144,45.58823529,0.49941286,14.79839644,0.48801624,27.76084681,1.15445736,1.50845792,1.19103798,1.89629215,-1.21941649,-2.19462816,-0.03246679,0.1995609,0.40953951,1.58045038,5.72077246,1.19224355,0.0,0.85622253,1.91476007,1.77257561,2.26491224,0.97382274,-0.0028052073887416,0.0087419714839918,-0.1727142333984375,0.2827606201171875,0.0,0.017395867930124,2.9399871826171875,73.0,0.002084733419643,0.5796868731533991,0.064965904,33.213867,0.4053285871233258,4.053541637425184,-5.68084716796875,26.89056396484375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6837532093922297,0.0056520258688801,0.6557999849319458,0.7034000158309937,-0.0023748143982319,0.0044811189523125,-0.0246000289916992,0.0194000005722045,-0.6461854240709827,0.0086881495160071,-0.6798000335693359,-0.6055999994277954,0.00113330078125,0.2778278232253344,-0.698272705078125,1.49945068359375,0.04930851,0.03604376,587.2,49.25373134,676.0,6.09090909,109.375,0.01481307,0.03444549,0.03399025,0.43004384,0.41376552,-3.36837727,0.52662703,2353.21318606,1.89887709,286.45801319,0.59701493,0.15789474,51.82284888,41.26984127,0.53055897,14.47331763,0.43117232,22.29822317,0.77392637,1.87691846,0.81606862,1.7123856,-1.45092554,-2.43625845,-0.02245289,0.37144916,0.50889209,1.60943791,5.4337828,1.37754259,0.8297248,0.87984794,1.90144495,1.91572637,3.06169634,0.90538645,-0.0028097381591796,0.0073597676575871,-0.0542449951171875,0.0293426513671875,0.0,0.0147841397948717,2.9209136962890625,74.0,0.0024190295395288,0.6710835949189066,0.0525129,33.292267,0.0439849490211123,2.4904369691358337,-5.303955078125,5.73883056640625,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6940378424071131,0.0227954256442146,0.5592000484466553,0.8151999711990356,-0.0002687334389913,0.0159747577127645,-0.0418000221252441,0.0989999771118164,-0.6322483716961883,0.0333448893398392,-0.8113999962806702,-0.4545999765396118,0.000978764125279,0.2826731187773907,-0.7372283935546875,1.49945068359375,0.07366449,0.05527506,572.8,45.71428571,660.0,7.0,171.875,0.01462577,0.06414837,0.01642287,0.22799907,0.67384861,-2.74655657,0.30090514,3260.4811584,3.32330644,780.69515906,0.51428571,0.0952381,45.64094443,53.84615385,0.56458983,13.31048901,0.61789147,26.96805555,0.97927993,1.53810345,1.25224447,1.74833166,-1.04839334,-2.06984206,-0.17746825,0.28329646,0.6579091,1.73460106,5.44679105,1.09496837,1.1861782,0.87266313,1.73823817,1.79573765,2.04020411,0.96317305,-0.0028395287649972,0.0104353597047049,-0.0977325439453125,0.1497802734375,0.0,0.0114349880811314,2.9239654541015625,63.0,0.0029022122985843,0.363148178023771,0.04817956,33.402374,-0.1864751906622024,4.088275886893594,-13.54217529296875,14.16778564453125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6916952714607829,0.0240352778642764,0.5592000484466553,0.8151999711990356,0.0018770139643124,0.0160865589983271,-0.0645999908447265,0.0989999771118164,-0.6348465191693533,0.0345934181400155,-0.8113999962806702,-0.4545999765396118,0.0012203271048409,0.2811404850876127,-0.7372283935546875,1.49945068359375,0.08665732,0.07609371,567.8,41.17647059,705.0,9.71428571,179.6875,0.00468306,0.00889457,0.0002845,0.52650787,0.64164536,-4.72231385,0.24017575,3877.13198763,4.16361774,1193.84136753,0.42647059,0.05263158,49.53597698,48.48484848,0.58157841,13.12988726,0.56519926,34.33823853,1.36154986,1.53980146,1.52836242,2.13145059,-0.44174744,-1.42164031,-0.10833381,0.30887029,0.6780885,1.38629436,5.85216872,0.9283518,0.83305113,1.13299007,1.66000457,1.54264799,2.17481093,0.89521512,-0.0028340345110212,0.0106057166408735,-0.0977325439453125,0.1497802734375,0.0,0.0118535585976105,2.93731689453125,48.0,0.0030731770238396,0.549339223443414,0.039727118,33.41147,0.064564695812407,4.178237285577705,-13.54217529296875,14.16778564453125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6841027333594504,0.0146643381336474,0.625,0.7585999965667725,0.0053016042269411,0.0093672983465847,-0.0645999908447265,0.0743999481201171,-0.6449347905232793,0.0187482618982767,-0.7202000021934509,-0.5329999923706055,0.000922501700265,0.2798948743643794,-0.701019287109375,1.49945068359375,0.0907868,0.11231818,542.4,35.71428571,705.0,7.77777778,164.0625,0.00209195,0.00531371,0.00021372,0.39368856,0.69739389,-5.23746506,0.23518715,4053.90847735,4.25193303,1259.8001278,0.44285714,0.1875,52.70551542,44.7761194,0.50625257,12.40552533,0.51054807,37.6534656,1.15337112,2.19281559,1.53748476,1.41108051,-0.11637463,1.04459302,-0.55764472,0.27082646,0.52937922,1.11300103,5.78264498,0.8131956,0.62482385,0.75408307,1.60254866,1.62883037,2.08447122,0.78805067,-0.0028218699863978,0.0086402773413048,-0.0855560302734375,0.08258056640625,0.0,0.0102796216472156,2.96478271484375,58.0,0.0024535346353663,0.0791307573150979,0.030799815,33.518707,0.3066097441173735,3.217596430978146,-8.89129638671875,9.49249267578125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6853467231364477,0.0139809854702447,0.625,0.7585999965667725,0.0060644276851699,0.0089330932058046,-0.0455999970436096,0.0743999481201171,-0.6435143047145435,0.0180932263569403,-0.7202000021934509,-0.5329999923706055,0.0005641261509486,0.2826044633802647,-0.701019287109375,1.49945068359375,0.07596326,0.07721875,543.0,32.3943662,657.0,8.875,85.9375,0.01703722,0.01621253,0.00107437,1.0508671,0.47233647,-4.12197061,0.27943598,3119.66304042,3.5786372,853.32684111,0.3943662,0.05882353,52.60280881,56.52173913,0.40030239,10.54871378,0.58649043,28.60222024,1.50817691,2.01072015,1.83959732,2.03231035,-0.77241367,-0.63838362,-0.40415721,0.23798523,0.47804757,1.58696506,5.66714624,0.93824816,0.83343083,0.70993201,1.73800262,1.57400264,2.69789748,0.86616157,-0.0028532224382672,0.0085645932521883,-0.0855560302734375,0.08258056640625,0.0,0.010651282235276,2.96478271484375,50.0,0.0023157894529335,0.4445367681484263,0.028418247,33.518707,0.0357649666922433,3.338007112194448,-8.89129638671875,9.49249267578125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6845768037211327,0.0069869733637233,0.5880000591278076,0.7081999778747559,0.0021074423052015,0.0048807856162009,-0.017799973487854,0.0410000085830688,-0.6453695380843821,0.0096576327789002,-0.7064000368118286,-0.6078000068664551,0.000712160382952,0.2803257543973956,-0.7150726318359375,1.4995880126953125,0.04456295,0.04496512,567.4,30.0,657.0,5.83333333,62.5,0.03646105,0.05726558,0.00061219,0.63670092,0.60702034,-2.8600556,0.42763429,1577.06862333,2.33844674,320.48047393,0.42857143,0.0,48.52135955,55.88235294,0.52192517,10.58821487,0.56867099,17.45028536,1.30152803,1.51228712,1.43453982,1.91363251,-0.72178499,-1.3119698,-0.18319991,0.20590535,0.4674943,1.56397554,5.3896482,1.31432819,1.02138729,0.69198709,1.66083562,1.74479929,2.49134224,0.96317305,-0.0028713989257812,0.007365515789243,-0.0445404052734375,0.0480194091796875,0.0,0.0100421622160491,2.9102325439453125,66.0,0.0023723971689744,0.3667754414124239,0.029815605,33.52176,-8.722941080729167e-05,2.846331449270584,-7.31964111328125,6.10198974609375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6833805565237999,0.0069847668099175,0.5880000591278076,0.7036000490188599,-0.0004884473809174,0.00391408868974,-0.017799973487854,0.0141999721527099,-0.6472050858508973,0.0095850984772141,-0.7064000368118286,-0.6105999946594238,0.0008614883422851,0.2829905559853759,-0.7150726318359375,1.4995880126953125,0.03660834,0.03821134,564.0,34.28571429,645.0,5.0,46.875,0.03264193,0.06871447,0.02119943,0.47503714,0.56067895,-2.67779542,0.53940091,1153.44992917,1.85390864,193.47146553,0.54285714,0.15,50.52471049,47.76119403,0.51919364,10.14055631,0.4486224,15.33842637,0.86359728,1.29083122,0.90621317,1.50901289,-0.78539486,-1.79465066,-0.0330143,0.18590875,0.52189025,2.12823171,5.32172123,1.44702545,0.806711,0.82284563,1.82111975,1.89983703,2.69268229,0.96317305,-0.0028766686575753,0.0069766708333114,-0.0436248779296875,0.025909423828125,0.0,0.0097341413935459,2.959823608398437,84.0,0.0023912433405147,0.3867753407211685,0.025338493,33.600403,0.0819818769182477,2.5511240654291423,-6.8878173828125,6.10198974609375,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.6877050429412297,0.0124971332398555,0.6601999998092651,0.7461999654769897,-0.0025353285698663,0.004666128021955,-0.0333999991416931,0.0263999700546264,-0.6420636333326498,0.0165152224219854,-0.6886000037193298,-0.5640000104904175,0.001258320399693,0.2849502603580946,-0.6595001220703125,1.4993133544921875,0.03964777,0.03320207,559.4,37.5,645.0,4.5,85.9375,0.04310112,0.03372966,0.02143888,1.27784022,0.34323576,-3.38937759,0.53789112,1394.57032537,1.85911231,213.63072091,0.54166667,0.09090909,49.02630594,50.0,0.52651255,11.21383075,0.51370839,16.03757613,1.08418415,1.67124591,1.33618234,1.91980711,-0.87468127,-1.91857375,-0.15078463,0.41025553,0.46139473,1.87180218,5.54832934,1.40910378,1.02532242,0.84510534,1.88178907,1.86494563,3.00694108,1.11401424,-0.0028540703909737,0.0072986396212648,-0.050811767578125,0.0441741943359375,0.0,0.0102265261912257,2.959823608398437,74.0,0.0025098200560028,0.3995845278298157,0.029243127,33.600403,0.0760945638020833,2.451306356994971,-4.59747314453125,6.88018798828125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
S14,0.7012351439708755,0.013922150257305,0.6648000478744507,0.7461999654769897,-0.0059338292820113,0.0057426908825636,-0.0333999991416931,0.0263999700546264,-0.6257136044715133,0.0181520416008626,-0.6886000037193298,-0.5640000104904175,0.0009515707833426,0.2829752857374303,-0.6511688232421875,1.49945068359375,0.0470719,0.04153294,569.8,38.57142857,658.0,5.83333333,109.375,0.00892619,0.02005783,0.00802019,0.44502272,0.54204177,-3.90913593,0.49329054,1842.51488105,2.02720287,279.59949069,0.51428571,0.04545455,46.42914775,49.27536232,0.59629658,13.15630021,0.52626677,18.44481149,0.97577034,1.61875939,1.13253595,1.61797558,-1.22523565,-1.75673132,-0.20011625,0.17949869,0.54315746,2.56494936,5.55407355,1.27846645,1.01725669,1.44333287,1.94043493,1.89287062,2.64604489,1.31341779,-0.0028557641165597,0.0077066116957256,-0.06097412109375,0.0455474853515625,0.0,0.013131978151624,2.92205810546875,66.0,0.0025061423807524,0.7094235992938107,0.037216157,33.65039,0.0719640822637648,2.5271199791350742,-5.6976318359375,6.88018798828125,0.98893674,-0.05706733,1.0,-1.83561436,-0.01099699,0.00551041,1
